type,competitorID,time,exchange,odds,agentID,stake,distance,rank,balance,decision
Trade,3,53.48038959503174,0,12.001622734810137,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.48038959503174,0,12.001622734810137,51,15,500.0,3,100001356.353583,layer
Trade,3,53.58233189582825,0,10.142225780579784,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.58233189582825,0,10.142225780579784,53,15,500.0,3,100000429.97866799,layer
Trade,3,53.68239140510559,0,10.142225780579784,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.68239140510559,0,10.142225780579784,53,15,500.0,3,100000429.97866799,layer
Trade,3,53.72848343849182,0,4.4749030542259005,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.72848343849182,0,4.4749030542259005,51,15,500.0,3,100001356.353583,layer
Trade,3,53.774651288986206,0,10.142225780579784,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.774651288986206,0,10.142225780579784,53,15,500.0,3,100000429.97866799,layer
Trade,3,53.84525918960571,0,10.142225780579784,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.84525918960571,0,10.142225780579784,53,15,500.0,3,100000429.97866799,layer
Trade,3,53.916877031326294,0,10.142225780579784,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.916877031326294,0,10.142225780579784,53,15,500.0,3,100000429.97866799,layer
Trade,3,53.99300408363342,0,10.142225780579784,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.99300408363342,0,10.142225780579784,53,15,500.0,3,100000429.97866799,layer
Trade,4,7.361272096633911,0,1.6818449235827786,50,15,57.83475635546673,1,100001647.71294157,backer
Trade,4,7.361272096633911,0,1.6818449235827786,29,15,57.83475635546673,1,100000000,layer
Trade,4,7.378862142562866,0,1.7000000000000006,50,15,57.83475635546673,1,100001647.71294157,backer
Trade,4,7.378862142562866,0,1.7000000000000006,56,15,57.83475635546673,1,100001604.83524592,layer
Trade,4,7.397797584533691,0,1.7000000000000006,50,15,57.83475635546673,1,100001647.71294157,backer
Trade,4,7.397797584533691,0,1.7000000000000006,20,15,57.83475635546673,1,100000000,layer
Trade,4,7.416310787200928,0,1.7000000000000006,50,15,57.83475635546673,1,100001647.71294157,backer
Trade,4,7.416310787200928,0,1.7000000000000006,22,15,57.83475635546673,1,100000000,layer
Trade,4,7.4301064014434814,0,1.7000000000000006,50,15,57.83475635546673,1,100001647.71294157,backer
Trade,4,7.4301064014434814,0,1.7000000000000006,26,15,57.83475635546673,1,100000000,layer
Trade,4,7.456384181976318,0,1.6951298355150217,50,15,66.50097826941868,1,100001647.71294157,backer
Trade,4,7.456384181976318,0,1.6951298355150217,55,15,66.50097826941868,1,100001623.68832247,layer
Trade,4,8.378626585006714,0,1.2948247793884486,15,15,66.50097826941868,1,99999190,backer
Trade,4,8.378626585006714,0,1.2948247793884486,23,15,66.50097826941868,1,100000000,layer
Trade,4,8.387956142425537,0,1.2000000000000002,16,15,66.50097826941868,1,99999175,backer
Trade,4,8.387956142425537,0,1.2000000000000002,24,15,66.50097826941868,1,100000000,layer
Trade,4,8.421635389328003,0,1.1,10,15,66.50097826941868,1,99999205,backer
Trade,4,8.421635389328003,0,1.1,27,15,66.50097826941868,1,100000000,layer
Trade,4,8.423977136611938,0,1.1,16,15,66.50097826941868,1,99999175,backer
Trade,4,8.423977136611938,0,1.1,54,15,66.50097826941868,1,100000565.49981762,layer
Trade,4,8.478982925415039,0,1.1,15,15,77.27998346426274,1,99999190,backer
Trade,4,8.478982925415039,0,1.1,56,15,77.27998346426274,1,100001604.83524592,layer
Trade,4,8.482748031616211,0,1.1,16,15,77.27998346426274,1,99999175,backer
Trade,4,8.482748031616211,0,1.1,55,15,77.27998346426274,1,100001623.68832247,layer
Trade,4,8.60467791557312,0,1.1,10,15,77.27998346426274,1,99999205,backer
Trade,4,8.60467791557312,0,1.1,56,15,77.27998346426274,1,100001604.83524592,layer
Trade,4,8.637488842010498,0,1.1,16,15,77.27998346426274,1,99999175,backer
Trade,4,8.637488842010498,0,1.1,55,15,77.27998346426274,1,100001623.68832247,layer
Trade,4,8.734983921051025,0,1.1,15,15,77.27998346426274,1,99999190,backer
Trade,4,8.734983921051025,0,1.1,56,15,77.27998346426274,1,100001604.83524592,layer
Trade,4,8.780745267868042,0,1.1,10,15,77.27998346426274,1,99999205,backer
Trade,4,8.780745267868042,0,1.1,55,15,77.27998346426274,1,100001623.68832247,layer
Trade,4,8.85663366317749,0,1.1,16,15,77.27998346426274,1,99999175,backer
Trade,4,8.85663366317749,0,1.1,56,15,77.27998346426274,1,100001604.83524592,layer
Trade,4,8.919193029403687,0,1.1,15,15,77.27998346426274,1,99999190,backer
Trade,4,8.919193029403687,0,1.1,55,15,77.27998346426274,1,100001623.68832247,layer
Trade,4,9.027660846710205,0,1.1,10,15,77.27998346426274,1,99999205,backer
Trade,4,9.027660846710205,0,1.1,56,15,77.27998346426274,1,100001604.83524592,layer
